i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
50,0.0,0.0,0.0,0.0,0.013514580981205662,0.027029161962411313,0.013514580981205662,0.027029161962411317
100,0.0,0.0,0.0,0.0,0.006757290490602831,0.013514580981205657,0.013055526802635154,0.01828569417573753
150,0.0,0.0,0.0,0.0,0.004504860327068554,0.009009720654137113,0.008703684535090102,0.012190462783825023
200,0.0,0.0,0.0,0.0,0.0033786452453014155,0.006757290490602828,0.013297343494628307,0.012903492523015076
250,0.0,0.0,0.0,0.0,0.0027029161962411324,0.005405832392482261,0.013313761829981367,0.013643363729657918
300,0.0,0.0,0.0,0.0,0.002252430163534277,0.0045048603270685566,0.011094801524984472,0.011369469774714933
350,0.0,0.0,0.0,0.0,0.001930654425886523,0.003861308851773048,0.009509829878558118,0.009745259806898514
400,0.0,0.0,0.0,0.0,0.0016893226226507077,0.003378645245301414,0.008321101143738354,0.008527102331036198
450,0.0,0.0,0.0,0.0,0.0015016201090228512,0.0030032402180457047,0.007396534349989647,0.007579646516476622
500,0.0,0.0,0.0,0.0,0.0013514580981205662,0.0027029161962411306,0.0066568809149906835,0.006821681864828959
550,0.0,0.0,0.0,0.0,0.0012285982710186967,0.002457196542037395,0.006051709922718802,0.0062015289680263245
600,0.0,0.0,0.0,0.0,0.0011262150817671385,0.0022524301635342783,0.005547400762492236,0.0056847348873574665
650,0.0,0.0,0.0,0.0,0.0010395831524004355,0.002079166304800873,0.00512067762691591,0.005247447588329971
700,0.0,0.0,0.0,0.0,0.0009653272129432615,0.001930654425886524,0.004754914939279059,0.004872629903449257
750,0.0,0.0,0.0,0.0,0.0009009720654137107,0.001801944130827424,0.004437920609993788,0.004547787909885971
800,0.0,0.0,0.0,0.0,0.0008446613113253539,0.001689322622650707,0.004160550571869177,0.004263551165518099
850,0.0,0.0,0.0,0.0,0.0015979807577302001,0.002236736545734147,0.0055358072741531405,0.004499672535584343
900,0.0,0.0,0.0,0.0,0.003019322844049314,0.002926438305135832,0.005228262425589078,0.004249690728051878
950,0.0,0.0,0.0,0.0,0.005692918850345788,0.004703811923338503,0.006519168275193262,0.0049957866337331895
1000,0.0,0.0,0.0,0.0,0.005408272907828498,0.004468621327171573,0.006882658947302678,0.004871213766469058
1050,0.0,0.0,0.0,0.0,0.007040011959708453,0.004980659912499865,0.006554913283145407,0.004639251206161005
1100,0.0,0.0,0.0,0.0,0.007372493718447409,0.004856965407353538,0.006846708562178654,0.005199951689958057
