i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.3871264580265272,0.11033048034808352,0.37608681421700063,0.11143222336156483,0.013651091900207739,0.027027783029065403,0.013245640819679669,0.026225030845319137
100,0.5447174593100674,0.07274826061074939,0.49593256181706685,0.08718946882672894,0.04235984652356043,0.03762229307885936,0.026572838071165762,0.025503113169574244
150,0.609335035704591,0.06038490532601269,0.575965381712733,0.07091886600876855,0.0714421017757061,0.04229161553014817,0.056127513868741,0.03149394068286705
200,0.6528487773689189,0.05154972063076755,0.6120975168580116,0.06638606878052121,0.11655511584487317,0.048358352240118314,0.106074087864306,0.038659277007255036
250,0.6776978766512,0.04994354770138367,0.6342192553629329,0.06573275977157948,0.17868005408281998,0.05119386545470386,0.16321996895412658,0.04269348438162514
300,0.695766684913437,0.04461781550888744,0.6500947027132304,0.06387146172279075,0.23237482241051124,0.0539959114801632,0.22349741120267766,0.049113755190640304
350,0.7121857697880358,0.03835613083498975,0.6643698399880964,0.0627355672060147,0.2758759344758219,0.055665998429411875,0.26741213359884813,0.051496764897734415
400,0.724916834062669,0.03641150521865351,0.6752204346892493,0.06116626123526531,0.3143805941060954,0.05877812598667815,0.31541537214500254,0.05366248528190435
450,0.730733194285434,0.03359619533087453,0.6816366115553021,0.060781322822685176,0.37861377671816243,0.056039027761746574,0.3605653261922035,0.05572098104303198
500,0.7336290518758187,0.03273157563309466,0.6897736525502635,0.05994420388420364,0.4342380734789751,0.05229631884769764,0.4162421577870127,0.053529331043189146
550,0.7384995715802701,0.03230766756545506,0.6962391399199812,0.05927291965899067,0.4760878504532587,0.05099251139479032,0.4634785957807929,0.05154873163132902
600,0.7423398691217189,0.03192099234314058,0.7038781047874433,0.05742860781193543,0.510551522339589,0.04958375801279198,0.498089187481362,0.049916370110488356
650,0.7473340074477677,0.031249140216676973,0.7080218918102222,0.05746162673808885,0.5440422836714727,0.04680155510384564,0.5315226510699904,0.04552201885686977
700,0.7511187452669792,0.029036582211965086,0.7122602014224866,0.05695645922415683,0.567721505252422,0.043631886929815254,0.5619823398566274,0.03958564251360988
750,0.7553763647147074,0.02714396994896139,0.716248707891231,0.05586424222610714,0.5882340179599143,0.039826898138515775,0.5848252819944616,0.03555842120372261
800,0.7600726930689299,0.02335256441021979,0.7193472959050223,0.05538301614482234,0.6055039268604283,0.03836469291330176,0.6054152364882813,0.03144443136947577
850,0.7618542589072941,0.023312829902986554,0.7214407953005235,0.05521522604858582,0.6211005626310252,0.03669814336238144,0.6242482387436958,0.028366976857315655
900,0.7652852303483855,0.02147937807228822,0.7251089087209102,0.05383665267529349,0.6351392450739595,0.034105164165272414,0.6406672334484584,0.025267109358241887
950,0.7682538315862785,0.02058905073072265,0.73089051745416,0.051140637076987724,0.6476843344127647,0.032472058571314556,0.6525253700150051,0.02283698002508055
1000,0.7702246701677989,0.02018325905338587,0.736864413348695,0.047820357628555424,0.6586310120426763,0.028451807710081115,0.664707742353376,0.021086243583010755
1050,0.7730933413476992,0.018186356772826602,0.739011903700042,0.0473202646520717,0.6683920941477165,0.026737894532401142,0.6743212355928643,0.019641381212839162
1100,0.776178598219213,0.017377092809850617,0.7426118378712181,0.04631640324151067,0.6780531269003152,0.023736801019610215,0.6828074285083585,0.017920331776065834
1150,0.7811386312845375,0.018083208910099634,0.749094730514965,0.04474790041381993,0.6850920451606781,0.023302719795645098,0.6899793154021863,0.01658915275285567
1200,0.7858935097230001,0.017402668837320466,0.7562154939689343,0.04500213827192084,0.6935916798921425,0.022079045100866192,0.6967616758205277,0.01554008316936839
1250,0.789880497636789,0.01643121708067216,0.7611269077622886,0.04279266690151364,0.7052169253322276,0.021375588526532274,0.7087024242976746,0.016389339884967127
1300,0.7926357088838984,0.015323982455306463,0.7642451545421229,0.041452304963595504,0.7219617275706507,0.021344173729021147,0.7294092008507046,0.0180881562975525
1350,0.7947571863040177,0.014550234491040518,0.7672508983477105,0.03998363752026105,0.7438586320314465,0.0207044786884482,0.7467743530330709,0.018628609474479738
1400,0.7970725375712268,0.013329884445025959,0.7721790966587082,0.03904377437869969,0.7635430710920911,0.01944617400219895,0.7646222715188152,0.017453187834427984
1450,0.7983703806988821,0.012411253842524905,0.7753774781266536,0.03812794201691472,0.7777086565945522,0.017903275540162345,0.7799668428317237,0.014560154352081404
1500,0.8015822816269056,0.011635521511537223,0.7772513621744751,0.0374653145794907,0.7888903822229743,0.016105918831724297,0.7910799522688784,0.012432246202510102
1550,0.8041950637161227,0.011133956132467742,0.7796509971983769,0.03663344621624208,0.7940400418626283,0.014393209663047572,0.7994379379292366,0.009029650363852193
1600,0.8055652181323123,0.010478362632675224,0.7827393661517867,0.03601038915500091,0.7983877081033254,0.012869203541798862,0.8041476632398848,0.007369094801612558
1650,0.8069427200159122,0.008784837865003208,0.7844334697112153,0.03526609089478943,0.802069156352883,0.010997565237417564,0.8092498478906712,0.005271836970858886
1700,0.8086689392135947,0.0075353030908668316,0.7868771744772051,0.034659007254958955,0.8047804378324704,0.009485626000921414,0.8119312233204319,0.004082395580823081
