i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
3600,-82.5007313839262,1.2261871911935278,-83.39217282459906,1.099369735078043,-79.71393056191633,1.6621037385546098,-79.87569756737851,1.6705894482286516
3800,-82.5090024121118,1.234166132741546,-83.39166756174967,1.0864092150944031,-79.65061314444642,1.6601885575607194,-79.9228973403629,1.6673063915314719
4000,-82.5261976255157,1.237947653851463,-83.36856747019185,1.0913543515592128,-79.57550545237135,1.6519006059594838,-79.80788386310311,1.6752119034590163
4200,-82.45021863447178,1.250505975689326,-83.37067983613855,1.1107427651186983,-79.49624530130262,1.6638952060144854,-79.74726830315615,1.6877915706631637
4400,-82.32700809762757,1.2491120268818758,-83.3284162089802,1.1234379441794604,-79.35381119487324,1.681712251688646,-79.66976585193936,1.6926950249151023
4600,-82.23038247605083,1.2774108667904398,-83.32637835709707,1.1268250182998854,-79.24528669741728,1.7012030456650191,-79.59001571454108,1.6783856042179277
4800,-82.0853121693842,1.3078972526519026,-83.30267935592266,1.1409609680389015,-79.14153455466209,1.7243320362159447,-79.54338766760418,1.657412802879466
5000,-81.90477454383418,1.3407290282247921,-83.28108245024727,1.1439227790672177,-79.11927833238913,1.7341686317972849,-79.48883680670681,1.6727684870901622
5200,-81.79575827871012,1.3468890225789194,-83.25808762066785,1.1553007388799186,-79.08835228611997,1.7364060269211168,-79.45461665880924,1.6624910071474264
5400,-81.75386971467802,1.361506403288352,-83.19991135346235,1.1438973633115619,-78.95171015546526,1.7535864393782628,-79.28267108452273,1.6798655566260199
5600,-81.711588529168,1.3782935217783618,-83.20865661018667,1.153088382557703,-78.93081942517315,1.7778626246702685,-79.24060668382162,1.6982908658995919
5800,-81.69997730750937,1.3833029625192148,-83.1360901136282,1.1646110126440714,-78.92197694895322,1.7761575427461247,-79.16215174383038,1.7049865182570247
6000,-81.69539260418108,1.3868868844427045,-83.03907868290533,1.17919708741044,-78.88818212056702,1.775731758062384,-79.1060570898715,1.731746347537366
6200,-81.64470511264443,1.3937977874117937,-82.95537410650502,1.2027965480497942,-78.80438204721024,1.7755351280115268,-79.09591816242204,1.7126366613712618
6400,-81.60670905236132,1.4072844450506965,-82.81604732475063,1.2362550445488087,-78.81771188453872,1.7787038824572374,-79.04607960498913,1.7485144235676462
6600,-81.49316904815825,1.4192626413958263,-82.79244557285321,1.241772112864132,-78.77012399489918,1.775044070876744,-79.01832124668617,1.7569424215229463
6800,-81.4415492750903,1.4475887496522408,-82.75292525001265,1.2412379821067006,-78.65139725351897,1.8188368832246704,-78.95705824118092,1.7833444969961776
7000,-81.36899774572203,1.4563768613519612,-82.70435667386295,1.2498608544596759,-78.55279117206514,1.843455617047388,-78.92762482039139,1.7566282684068188
7200,-81.33424027001588,1.450991399689838,-82.65223925655756,1.2712932782844024,-78.43967422445805,1.8546025671756996,-78.82322791018088,1.7710830227119643
7400,-81.21692234855689,1.4774974180391538,-82.58377597286264,1.3248410275995164,-78.40123963292051,1.872128041547792,-78.70179102751153,1.8066511043971325
7600,-81.1061023442028,1.501294690797455,-82.49591417461755,1.3465611917632705,-78.33401624403973,1.8741702031043501,-78.53587447880301,1.8327770273309592
7800,-81.04752548189704,1.5359815987091674,-82.42360177715669,1.386112967836666,-78.2771683178789,1.8979322957380558,-78.54421489958703,1.8258612555611817
8000,-80.93341031275233,1.583703172623059,-82.4023972896528,1.3934714225584566,-78.19849858568172,1.9119086157040248,-78.43783399924472,1.8317498683366826
8200,-80.87974574394791,1.6040803415753382,-82.34796570390719,1.4130313671561652,-78.07369751094822,1.914728976642678,-78.34560411765563,1.8514134772772894
8400,-80.77397237966731,1.6277372749922399,-82.32162014479863,1.4282697766397086,-78.00138430651005,1.9230202745241445,-78.25495948739683,1.8637179835803965
8600,-80.63382613367824,1.6700356515145258,-82.26312848871068,1.4439866934308427,-77.93491359625813,1.9186552050984136,-78.10054335095467,1.867371539532182
8800,-80.60638252085894,1.6602095170972955,-82.21542153282051,1.4624993279532306,-77.89292513114137,1.9450797899747523,-77.91391060126419,1.8460012245614035
9000,-80.49974188327407,1.663445870824541,-82.12222784186751,1.4939147701482998,-77.80810997913339,1.9643664316560767,-77.82081644311288,1.8519161457461106
9200,-80.36338610181858,1.6947937349471938,-82.07101561476682,1.519957647048547,-77.7545206176248,1.9684597090261815,-77.74063736195716,1.859968569658154
9400,-80.24943228188916,1.7237886998629741,-82.01051196194807,1.5468374524515789,-77.68620068794515,1.987892946468753,-77.76361636487164,1.85380672984497
9600,-80.13235437747282,1.7618172261628433,-81.88183041675713,1.5823417828753372,-77.6379634878326,1.9866938226584252,-77.66974236655277,1.8511762156633482
9800,-80.10390113223944,1.7662724082557988,-81.80205856241953,1.5963111847001656,-77.48612356887838,1.9769398146991248,-77.62869299492252,1.8655597340341945
10000,-80.03239226818248,1.7912686280578207,-81.7102595911028,1.6156786359561877,-77.40202531850946,1.9714358879674063,-77.5733791806132,1.8742982613841985
10200,-79.99133550723501,1.798328512100528,-81.60284489595037,1.628938241007056,-77.31969402882783,1.9660150992454566,-77.40376772903456,1.889831318462317
10400,-79.93924927284075,1.8100818544714494,-81.43908336659246,1.647897124502254,-77.191614422403,1.9767074801205133,-77.2572472328422,1.9021204546699662
10600,-79.8541641201431,1.8188686237998195,-81.37037714042947,1.643392008441651,-77.18737074503652,1.99142166766933,-77.13030655253982,1.912096268908146
10800,-79.80725053947612,1.7999290237497807,-81.28844091307877,1.6565703696192757,-77.08608065971916,2.0047772635866465,-77.11100493086805,1.910532057685568
11000,-79.70258239188317,1.8186606223381807,-81.17396049698746,1.6733236603486321,-76.92590202534542,2.0268244428393682,-77.04768294188094,1.9237954497837717
11200,-79.64744248961762,1.8233990536760583,-81.06306656162386,1.6883516575804913,-76.86560608335648,2.014884150295382,-76.9985690050561,1.9115145474224573
11400,-79.61319277162954,1.8289423195868995,-80.98754112484693,1.678132067365127,-76.89092099034943,2.0044267206898225,-76.88659177577856,1.925344716177829
11600,-79.51290924264586,1.836466233297923,-80.87210014779231,1.7014418928931463,-76.84081712482276,2.032130835238209,-76.85088333314107,1.9261504291791403
11800,-79.46676084223053,1.8351286906665742,-80.74015566829752,1.7309140367247522,-76.85394878236211,2.023495562513399,-76.8299475878037,1.9229647551812525
