i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.3871264580265272,0.11145061546528423,0.37608681421700063,0.11256354397379502,0.4082551718621612,0.10857119030253368,0.377647303632311,0.10840928711404788
100,0.5447174593100674,0.07348684056769586,0.49593256181706685,0.08807466379347588,0.47406256417768844,0.07638861947163052,0.4627682206335232,0.0848250581183977
150,0.609335035704591,0.06099796576761607,0.575965381712733,0.07163887295551483,0.5285766934534958,0.06648625146010304,0.5030885020417467,0.07371649985828481
200,0.6528487773689189,0.05207308146612544,0.6120975168580116,0.06706005630146157,0.5851155132796023,0.059363861097895126,0.5502010510205557,0.06706526009193584
250,0.6776978766512,0.050450601794517436,0.6342192553629329,0.0664001145437002,0.617186514533176,0.05414749393810705,0.5937412925233098,0.06034567893103986
300,0.695766684913437,0.04507079986866373,0.6500947027132304,0.0645199195835462,0.6438129771481212,0.04978215127703179,0.6277459738764194,0.05084245549078472
350,0.7121857697880358,0.038745543162142404,0.6643698399880964,0.06337249284708196,0.6658715509840591,0.0453975151079325,0.6510478138430122,0.04644105507898772
400,0.724916834062669,0.03678117464759894,0.6752204346892493,0.0617872544275485,0.6834914797941261,0.042723581006897556,0.6701798365443362,0.04409648774328872
450,0.730733194285434,0.03393728220075601,0.6816366115553021,0.06139840791058479,0.6956442715430663,0.040102890075559644,0.6867984491214172,0.04082166344360618
500,0.7336290518758187,0.033063884412973706,0.6897736525502635,0.06055279008478482,0.7085434668111591,0.037887899477978444,0.7004295001116221,0.035842614966691035
550,0.7384995715802701,0.03263567259979136,0.6962391399199812,0.05987469061656818,0.7152098633348533,0.03682514206158938,0.7111938665232289,0.033022038137269394
600,0.7423398691217189,0.03224507164005509,0.7038781047874433,0.05801165431131754,0.7221250562329928,0.035757208547185636,0.7201492746926061,0.02941826053873077
650,0.7473340074477677,0.03156639850494507,0.7080218918102222,0.05804500846358981,0.7272802147486241,0.03448822147356629,0.7293418763176399,0.02582380879740291
700,0.7511187452669792,0.02933137740651599,0.7122602014224866,0.05753471221396626,0.7344110123103418,0.032154361632501134,0.7372567569541922,0.022783373665306573
750,0.7553763647147074,0.027419550313192088,0.716248707891231,0.05643140643418319,0.7389195896943277,0.03189345774147169,0.7423225273115607,0.02128332073145762
800,0.7600726930689299,0.023589652360802918,0.7193472959050223,0.055945294683668455,0.7459908777334973,0.026926722276583572,0.7467356942067174,0.01936701441307291
850,0.7618542589072941,0.023549514447214735,0.7214407953005235,0.05577580109100448,0.7512024285787124,0.024324077941620524,0.7510079951310282,0.017423107185582862
900,0.7652852303483855,0.021697448415120904,0.7251089087209102,0.054383231690121304,0.7551866599038043,0.021930262991550833,0.7551240623484885,0.01568984708951293
950,0.7682538315862785,0.020798081985554034,0.73089051745416,0.051659844673340276,0.7594224417652994,0.019425285469852335,0.7596229868841968,0.014354989797413066
1000,0.7702246701677989,0.020388170490134184,0.736864413348695,0.048305855939881986,0.7632479562732887,0.01788548150687973,0.7613915173216264,0.013745674670666267
1050,0.7730933413476992,0.01837099457020512,0.739011903700042,0.04780068574717426,0.7667622131269354,0.016159504345218213,0.7639047563003544,0.013564153674824731
1100,0.776178598219213,0.017553514518790524,0.7426118378712181,0.04678663258891826,0.7700380329828236,0.015281336580747411,0.7665532347739011,0.012852590746610583
1150,0.7811386312845375,0.018266799494206353,0.749094730514965,0.045202205466389124,0.7759950172054205,0.014453208874607186,0.7731927119628481,0.012603088892602352
1200,0.7858935097230001,0.01757935020801873,0.7562154939689343,0.04545902448567126,0.7830668625644813,0.013975282147561371,0.7785445879786598,0.012781852829446378
1250,0.789880497636789,0.016598035744130733,0.7611269077622886,0.04322712135873918,0.7896701072903801,0.01319453377715594,0.7841396369423843,0.011919790660722407
1300,0.7926357088838984,0.015479559869901257,0.7642451545421229,0.04187315133653024,0.794864062728275,0.01216040491106737,0.7916921373311154,0.011048526863939017
1350,0.7947571863040177,0.014697956394955919,0.7672508983477105,0.04038957318154495,0.7983183607299769,0.011300714315479157,0.7968253634025316,0.009761323502434163
1400,0.7970725375712268,0.013465216690729904,0.7721790966587082,0.039440168037565906,0.8022713514003503,0.010343957823761065,0.8008446032510835,0.008705824262006433
1450,0.7983703806988821,0.012537259650109935,0.7753774781266536,0.03851503764692554,0.8040921445845521,0.009706937145679799,0.8037311551048504,0.006937632026584458
1500,0.8015822816269056,0.011753651662071311,0.7772513621744751,0.03784568285492156,0.8065276946308166,0.007720423325448723,0.8065691820672733,0.005059880951851567
1550,0.8041950637161227,0.011246994118144981,0.7796509971983769,0.03700536891105349,0.8074883347307841,0.006707325504699482,0.8078253523279758,0.004517711522707172
1600,0.8055652181323123,0.01058474467613768,0.7827393661517867,0.0363759862352395,0.8086839089848413,0.006835459835401342,0.8106332679564655,0.0038443853489707356
1650,0.8069427200159122,0.0088740263228116,0.7844334697112153,0.03562413145378109,0.8093655342544602,0.006450864395546807,0.810742038470109,0.003547440031545124
1700,0.8086689392135947,0.0076118055912112684,0.7868771744772051,0.03501088437025032,0.8116272247883632,0.004627773831452146,0.8118187949226328,0.003459217435266238
1750,0.8097570863882987,0.006872418110812413,0.7892824012806259,0.03403689651477274,0.812286435161727,0.0039491623339323245,0.8120907993807205,0.0034515200929575245
1800,0.8118182004966179,0.004929256480391351,0.7910647933937202,0.03342221663502187,0.8133163388290385,0.0036692754056899604,0.8126751130216711,0.003391448740505033
1850,0.8130967696189796,0.0043396582631213985,0.7919014767425411,0.03301586365406221,0.8130966500719584,0.003924535492757721,0.8142044687275846,0.0030087386278183107
1900,0.8141723827141639,0.003766399847579018,0.7943802757763493,0.032569867464437234,0.814184991130896,0.003421608912438645,0.8155060030804195,0.0027431110827948963
1950,0.8143490685995737,0.0034995874045223355,0.795798229543293,0.03160825789910798,0.8144771993249045,0.003456670000560982,0.8156165274810862,0.0026319282601008657
2000,0.8148086710444815,0.003180046654211549,0.7972689032073816,0.030710085355419775,0.8152276101405451,0.0030712272034431223,0.8161405975918886,0.0025506120429511364
2050,0.8159428892078274,0.0024142593829348446,0.7981675388308522,0.030657839816908915,0.8153039805047435,0.0031548648006730845,0.817011951233295,0.00249120244522409
2100,0.8163287002262295,0.0024506888068119735,0.7990747780442935,0.030728678538952583,0.8157495613148477,0.003144731052458875,0.8172663951247258,0.0025925963757035485
2150,0.8172509279619056,0.0023662197776255015,0.8008965224288279,0.030767695985908474,0.8155984657461479,0.0032472916603355022,0.8174548904578277,0.002569093294462579
2200,0.8180474550512336,0.0023405995916569956,0.80210311536126,0.029519876120287614,0.8154041932929522,0.0031883787176526022,0.8179385835092464,0.002690482429660293
2250,0.8185914078762009,0.002355074919059924,0.8033762930414418,0.028327668521672372,0.815561824663925,0.0032940937248692455,0.8185621477331644,0.002630963533526843
2300,0.8190082998117757,0.0023489774397777784,0.8042357201596289,0.02726575768910885,0.8168533978987582,0.0030225451141793988,0.8189878784495395,0.0026289765605350787
2350,0.8191982914728232,0.0022527775452179733,0.8042219313271464,0.025951651165946492,0.8169443889938439,0.0031340288977940627,0.820343317380245,0.002328242579304186
2400,0.8187482004463589,0.0023643119345762567,0.8056925984369141,0.024049747263621652,0.8166376503358853,0.003441426106609636,0.8201210191165348,0.0024678998681190566
2450,0.8185076397081237,0.002276306075532959,0.806443148384793,0.02273154862948368,0.8160128305343879,0.0035640898338792464,0.8201921355447783,0.0024345811594193426
2500,0.819322055602113,0.0022849006396932635,0.8074135521664183,0.020731362298596307,0.8161911667116155,0.003659019633091755,0.820202184099985,0.002455564317538113
2550,0.8193566977880963,0.0023931813751548346,0.8076197761700786,0.019406249765239015,0.8162370445632504,0.003672776805729715,0.8204920694376545,0.0024987129468610173
2600,0.8190434569167035,0.0024282839165183008,0.8089397197969147,0.01746122770072205,0.817106429895435,0.0035634925624378057,0.8202648562340877,0.002505355375111597
2650,0.819013672462699,0.0026043518840034754,0.8099629906693119,0.016179759131588575,0.8171138538852454,0.0036695540440850353,0.8206245408600177,0.00256067813187616
2700,0.8185322360136101,0.002636098638552996,0.8108805572802392,0.01422619872780625,0.817429907860719,0.00346840319246664,0.8213655459842109,0.002386631741572425
2750,0.8185436172191545,0.0025684087325382786,0.812193107091631,0.01296134986372546,0.8183672787199262,0.003167587636657901,0.8216555202153505,0.002359788957074525
2800,0.8191668200160455,0.0024068404015688766,0.8130432283323379,0.011653694501716185,0.818852945722573,0.0031863467614214724,0.8215060829091417,0.0024644527463655442
2850,0.8188937300166377,0.0024586052496885225,0.8138576519622144,0.010187488781486887,0.8189528307994238,0.00318654801267111,0.8215481622821974,0.0024725400374835606
2900,0.8180370501429419,0.002756566392130943,0.815182082501716,0.008956251255963964,0.8189964822604509,0.0033356394458968234,0.8219286663342913,0.002551266811400793
2950,0.8184005096916018,0.0029871715846412966,0.8170571472512576,0.0069889285013459024,0.8189230495905307,0.0031988880467906998,0.8226979193475306,0.0024727194221665074
