i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
18600,-61.95616453742283,2.8200385267002104,-60.258721226428776,2.858320262767882,-56.86106782004883,2.984138167224047,-59.344352025693325,3.6332762147619575
18800,-61.717532261212725,2.7858148801288767,-60.149278457618095,2.86315297237698,-56.74933678979875,2.9870914368427477,-59.19323404269803,3.6224281353558196
19000,-61.53014629677282,2.7767446410897967,-60.070153018493386,2.8465885012033327,-56.711267405505005,2.9757144304321557,-59.13353242303826,3.613485846569754
19200,-61.498247139511584,2.7524580803008476,-60.09285412148076,2.83249692202325,-56.676017308746324,2.9570520652398624,-59.056428777263854,3.608032876729704
19400,-61.405941410719066,2.743176931505073,-60.05932252926934,2.787643714224251,-56.622387215197485,2.946169342631276,-59.0500446963583,3.583836706937372
19600,-61.37249074449333,2.745383082370248,-59.84718531088443,2.76212566622678,-56.596062690209436,2.9379894713969894,-58.87086479512015,3.599559725333378
19800,-61.290827859417334,2.7394085921203963,-59.67725525360425,2.7422335014187054,-56.57676838094298,2.931937498434149,-58.83951328229367,3.5878565125077624
20000,-61.1007063396027,2.764173842426441,-59.49847449505117,2.7059927601948757,-56.537636634849626,2.93689601864138,-58.70765932336817,3.5759164551260283
20200,-61.0347422953505,2.738369764805634,-59.53411056508873,2.6793955672905923,-56.43673037643206,2.929040338448471,-58.62219081788105,3.5668992019111125
20400,-61.04361830184896,2.722712057426016,-59.54848569577981,2.6858372937638406,-56.38595593790583,2.9117456353836473,-58.5651142652618,3.5763231093352963
20600,-61.005403338626266,2.7269510041759877,-59.49648865605316,2.654968924974574,-56.3296077610079,2.8986357859460434,-58.57629821031835,3.5603846015025895
20800,-61.00300277432173,2.704347762243654,-59.470035261005606,2.6737846932122973,-56.25984279105981,2.8784151940964695,-58.473149461477206,3.539009059954745
21000,-60.72235549427436,2.7113309939087964,-59.28684240011791,2.676523414586875,-56.251814536254784,2.870641509500576,-58.39270770852104,3.525794323001883
21200,-60.63194342470655,2.7030423830973676,-59.32323574434921,2.6513190559159634,-56.34175318801058,2.84427854426557,-58.354650892614025,3.507249197256949
21400,-60.521802646018934,2.691292977638138,-59.23845283603782,2.622640920429357,-56.31192718486536,2.832034557986364,-58.26122417939363,3.504302142314333
21600,-60.4724613380322,2.692846917519773,-59.09088391169425,2.6162017077584303,-56.29456998365234,2.8216154690578965,-58.23099378093922,3.4834070163923405
21800,-60.39460269533753,2.6902304613273755,-59.02005881024063,2.631434013192175,-56.31493161017936,2.7933541111500313,-58.25989580751136,3.475033145910628
22000,-60.332274745297966,2.708234126666548,-58.9272401871,2.6043978279860944,-56.25127183906807,2.7761459990158963,-58.20287823573761,3.4648146652748126
22200,-60.21124254866449,2.7044862392538636,-58.86668108661996,2.60406099753825,-56.28209463942777,2.7646209764929988,-58.25596127414793,3.4333913873297592
22400,-60.1593623292928,2.7043253060892525,-58.778527643216414,2.580171371925762,-56.27880865019906,2.757418122051617,-58.209901657617785,3.4216444323555155
22600,-60.10628202044382,2.7143356238534913,-58.7790777197924,2.6033999312048626,-56.150308970860934,2.7500670818205615,-58.15384489232884,3.4283144185672847
22800,-60.06047996596132,2.692144702496122,-58.75736486784887,2.621840228816206,-55.99669220310296,2.7457160268483194,-58.23533957349846,3.421922165194013
