i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.12292867867828465,0.07436274641741575,0.11329748806158016,0.07356341704462112,0.0,0.0,0.0,0.0
100,0.09806949043857204,0.048585326625964494,0.0838756323702753,0.051148189614199494,0.0,0.0,0.0,0.0
150,0.08572284856959272,0.04051123836444185,0.07235622165730411,0.04227132866155186,0.0,0.0,0.005563425076333917,0.011015019674677206
200,0.09424057028133959,0.045577406726949064,0.07065828704091955,0.04091435979733853,0.003149118156016161,0.0062349358480547675,0.007228155004914762,0.010139430549512066
250,0.09605460089829478,0.047741738484631806,0.07962905426286264,0.04111480581250847,0.002519294524812929,0.0049879486784438175,0.00578252400393181,0.008111544439609635
300,0.10126200643072548,0.05070290809871737,0.08294143816619147,0.04297213872996808,0.009003713808113892,0.010842766507130902,0.0070712001668107845,0.010675609288704454
350,0.10426084654500388,0.05009207083459955,0.08956840916879187,0.04478476415144608,0.01194308583697553,0.010803302377415279,0.008174458352661474,0.009959495003364861
400,0.10284665312554642,0.05048679221702138,0.10163157118779903,0.04857399777111208,0.010506456770626409,0.00953260351990111,0.009218072618167756,0.00950275710466898
450,0.12159818580041605,0.05354845846633644,0.11643470397948484,0.051076651107306685,0.010737115733401626,0.00965230721042522,0.01103723497551682,0.01011455220442925
500,0.13445430454976223,0.054240103202778576,0.12644650840645874,0.05297421893894669,0.012394497420490251,0.01074430960752488,0.012896522713905657,0.010523782278340643
550,0.15004017206220976,0.05690375231561364,0.14250287664240902,0.053927263533079056,0.012621502292685874,0.010703803763467778,0.01657693047775949,0.012818766415253311
600,0.17273771933770493,0.0589080015536616,0.161360132114114,0.05500401756046446,0.017787444846027328,0.012899970987923172,0.019807631874159203,0.013581426856028821
650,0.19297952147977032,0.06035304560307341,0.18411123856369194,0.056684761334481616,0.01971162736230601,0.013212376018190013,0.01950029356752518,0.013096182128430797
700,0.21457319308144762,0.06204604749783983,0.2101428987241733,0.05903653978274698,0.02258270260517097,0.013413285415924469,0.022150973204503776,0.013585691449017659
750,0.23532493711794372,0.06382253251344955,0.23392687582438496,0.06073169983638425,0.024870626061380872,0.014378671875253855,0.024545126029061816,0.014261022019268679
800,0.25706797461008607,0.06577511329201326,0.25373572346280965,0.06249495915358231,0.02825253888610904,0.015042947073058236,0.03009999453325183,0.01576363459631322
850,0.27311243276307784,0.06725926326860257,0.268657418436904,0.06454878364946805,0.03449212748206252,0.016734214862031506,0.03483311163988633,0.01721488412449701
900,0.2880414245547003,0.0685131340674781,0.2869943188921017,0.06416922841177146,0.03804113519725012,0.016915868018493364,0.039170812794016144,0.017730555599893796
950,0.29915555053519804,0.06964497159440296,0.3073800545160929,0.06428722002134195,0.04417087534972033,0.017708018126470524,0.044705848300966806,0.01867783281979491
1000,0.31220748396848863,0.06975279440357153,0.3226267755534186,0.06353949570567956,0.051934689246332016,0.01793399742638522,0.049952661001389044,0.01904287358880674
1050,0.32440840484483274,0.06972443924467758,0.34119426917528856,0.06393765053465877,0.06256152854261292,0.020197306369727996,0.057173367502411684,0.019770520370851113
1100,0.3385413003026559,0.06909132120910852,0.35816651540588557,0.06361954487513734,0.07018154098394605,0.022435040978983987,0.06478701057925138,0.020876115708048697
1150,0.35284196961468905,0.06805901177663741,0.3763354123015164,0.06370717462020536,0.07605180193035439,0.024108541236337398,0.07391428291605705,0.023767416575333176
1200,0.3671984804855664,0.06772044324965099,0.3919155668331387,0.0639559068445539,0.08261407529260258,0.026018136961098493,0.08052237757567073,0.026283781810878783
1250,0.3789522178639488,0.06772291305138525,0.4035084864452785,0.06450580868545082,0.09294194567820277,0.027858060239076173,0.08687724479576914,0.026934016673121654
1300,0.3946511157145416,0.06735859623406912,0.4152318550968357,0.06500772287012116,0.10296299631924656,0.029600341981511624,0.09058311567787362,0.028795343323009523
1350,0.40729143615712216,0.06787560992678916,0.42747884040223577,0.06504194901833318,0.11418388257828692,0.03237518395748562,0.09917907040724716,0.030155881597755438
1400,0.42075584967634294,0.06797379784558548,0.44206082114773354,0.06529121587271597,0.11914954078180502,0.03357258356696944,0.10280023881110706,0.03181590188428918
1450,0.435479332671492,0.06764608041598201,0.45449406543039983,0.06623373089236471,0.12777183711816345,0.03577466694922102,0.10583927338502702,0.03251841470292737
1500,0.44919333561555386,0.06819691619226109,0.4694433917033096,0.06750325132380777,0.13747981216331173,0.0370589259435143,0.10797145874353509,0.03305563271733013
1550,0.46251956522717835,0.06923983170664066,0.48573420082585633,0.069389590165816,0.14484293312219518,0.03865170014477722,0.11498786083590176,0.03483317133199538
1600,0.47902145667602497,0.06960142920654812,0.49986269556728047,0.0714726719785154,0.15231486062597288,0.04033249700313982,0.11992740120781444,0.035577883692928414
1650,0.4941579539416995,0.07031395850517304,0.5159276121202616,0.07307631960365155,0.1619687253158233,0.04193891044366827,0.12401355730469113,0.03636068913218474
1700,0.5108667063937136,0.07087227781588709,0.534330733478977,0.07514613932533662,0.17247685091664863,0.04428358943194358,0.13404232586158402,0.03843759783454104
1750,0.5273494265553533,0.07111803490994585,0.5479558176022074,0.07590545764028483,0.181638631236353,0.04592364984222188,0.1416238252427019,0.04040803669596878
1800,0.5408901256935238,0.0708416760016918,0.5625067365960281,0.07637892779007927,0.19142787401103128,0.04854748875104599,0.14743370511728845,0.04184221502148642
1850,0.5574158169382889,0.07077266548174843,0.574970845291842,0.07682653060224105,0.20283150146833612,0.05130374075745434,0.15665765117016087,0.04449617344937788
1900,0.5702573170842833,0.07090395331001119,0.5882291938216998,0.07683384745937939,0.21298382908821825,0.05388294980925789,0.1657259002035926,0.04700601804832947
1950,0.5816065814566922,0.07045312076025641,0.5984190987724438,0.07658989577206185,0.22594702037447367,0.057564913151786454,0.17346018852578113,0.0491679324544254
2000,0.5926996568270753,0.07004603114007112,0.6101011176585899,0.07693102000464197,0.2410351109817983,0.06063911674535793,0.1856544335017916,0.0530999432373535
2050,0.6032712452850427,0.06969229470624516,0.6185010882627073,0.07709081207619173,0.25438645004362703,0.06324523676291968,0.19900153489040506,0.056133407497805425
2100,0.6112651757997394,0.06853549601111376,0.6255589208329579,0.07674735444207227,0.2685847414143876,0.06590643610849448,0.21368634670044948,0.05911445676721233
2150,0.62087903211961,0.06816684105886338,0.6322568176215911,0.07658092331501369,0.28457154310163507,0.06887502090633014,0.2271517875838131,0.06152710598300713
2200,0.6312849484480081,0.06746847085499806,0.6365311958457645,0.07600670408563136,0.2976309543867478,0.07022434943964889,0.24233459135225288,0.06438220016249462
2250,0.6402697371102173,0.0666093836271162,0.6408722169402743,0.07589105266277169,0.31224215479983786,0.07164247635463124,0.25691383230033155,0.06640045556984508
2300,0.64664777276981,0.06619122759211485,0.6456020631290991,0.07478025050987576,0.3244772177661839,0.07355660474904945,0.26999937986507816,0.06906541325618244
2350,0.6553827019589837,0.06529578306303913,0.6478494870101723,0.0742167929037856,0.33720961823052215,0.07503891075625277,0.2845020761233741,0.07156820748225447
2400,0.6636234628353939,0.0646923873723416,0.6523629681287282,0.07325285631836043,0.35266104967460693,0.07613092745374302,0.29752703060798036,0.07344386000388327
2450,0.6680489388897254,0.06365856974289673,0.6543382537228011,0.07194455970957207,0.367688799234216,0.0766941781850858,0.31058197698186196,0.07493574272708228
2500,0.6766963295313115,0.06300059111107298,0.6597289838258275,0.07104614202573585,0.38079013091298153,0.07720073719571961,0.3232773688728355,0.07576163590968278
2550,0.683102168000923,0.06201188469656707,0.6650028966051237,0.069052977398055,0.39197675751409866,0.07736164701340685,0.33912129849551576,0.07743208718805869
2600,0.6896231422015375,0.060318525575618384,0.6692705957365073,0.0676083250156013,0.4034856399899755,0.07767561337658765,0.35254913377184915,0.07891705598752903
2650,0.6944419456639744,0.05924267799118616,0.675240102574608,0.06613818876607809,0.41072674270772247,0.0781056740057787,0.36269372052117993,0.0797995711141712
2700,0.6982599189882683,0.0583553329344127,0.6796114152969436,0.06437202939645235,0.42257848372844875,0.0785653633519267,0.37760428339529006,0.08023974232783274
2750,0.7024064446437339,0.056864893547901287,0.6836358245789613,0.06287373915179767,0.4358925311613293,0.0782021430474768,0.3894290615893057,0.08092904355355818
2800,0.7045995054033702,0.05640890654401771,0.690046205036562,0.06100913546922084,0.4464716511891308,0.07821301444715088,0.40522124689012495,0.08129452179833081
2850,0.7053352883604844,0.055559238822309044,0.6952885683437598,0.059466163067783795,0.45689541078053886,0.07829609278101415,0.4162663106052031,0.08169099352322272
2900,0.7067272918170042,0.05496085533198407,0.7006272028758203,0.05745706306549579,0.4682548180030854,0.0787318708865711,0.43011562830208455,0.08203345422682003
