i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
50,0.0,0.0,0.0,0.0,0.13462837017326476,0.08241414195515055,0.16477497970761276,0.08948955271086473
100,0.0,0.0,0.0,0.0,0.2004935582931731,0.06983067199050302,0.1909920392216086,0.06610953943641305
150,0.0,0.0,0.0,0.0,0.2627288119870659,0.059247753353610884,0.2739981252419893,0.05938709977099976
200,0.0,0.0,0.0,0.0,0.31705186270721863,0.059559569180373806,0.30810260706471,0.050773891531344685
250,0.0,0.0,0.0,0.0,0.3577918447689195,0.059353941339750596,0.3750822557106994,0.048884412137204354
300,0.0,0.0,0.0,0.0,0.3921231177446925,0.0601232861888956,0.4221389968799024,0.04506097260687948
350,0.0,0.0,0.0,0.0,0.4222909796589304,0.060377453174379876,0.45616537230924237,0.04239005467743874
400,0.0,0.0,0.0,0.0,0.45091915165194807,0.05919188268063182,0.48308075619233465,0.042643750323569735
450,0.0,0.0,0.0,0.0,0.4688625115842154,0.05557637578839843,0.5027841019178545,0.04117412082806093
500,0.0,0.0,0.0014068953899991383,0.0028137907799982804,0.49353644642016464,0.05261587646896446,0.5165761002233882,0.04175204299898491
550,0.0014575101627982653,0.0029150203255965314,0.0012789958090901256,0.002557991618180255,0.5045976428569091,0.05121173027560117,0.5345858686287205,0.04117537293315197
600,0.0013360509825650765,0.0026721019651301547,0.0023214946347810783,0.0032495865300617255,0.5131980049701328,0.05181172452082569,0.5435760632690986,0.04044602810881183
650,0.0012332778300600704,0.0024665556601201418,0.003203609025750345,0.0036231026972485324,0.5256106180517537,0.050941004228631,0.5497867821389959,0.04106277013134009
700,0.002130113822011605,0.0029903151629934433,0.0038745278542013668,0.0037576292320315352,0.5375105344527309,0.047765510192497904,0.556544007765416,0.040690036003614545
750,0.001988106233877498,0.0027909608187938785,0.005433860354960582,0.004212892579185356,0.5528751332999827,0.045254270406495774,0.5649391468436894,0.039862346705040054
800,0.004487024089214315,0.003873199758081686,0.00599140724852339,0.004251195157175256,0.5611941006250841,0.04430435753990841,0.5728781528233128,0.03974038332784346
850,0.0069162152143511044,0.005175709901461265,0.005638971528022013,0.004001124853812007,0.5758037863753878,0.04189016113750692,0.5824281004799489,0.036503338148477865
900,0.007275282989742354,0.00503105459526403,0.006115198917878892,0.004010788210861441,0.5884613838141484,0.04010680396733918,0.5882434000075549,0.03687443081678138
950,0.007632875072747148,0.005782344367940067,0.005793346343253689,0.0037996940945003123,0.6005329163530646,0.037916202297738295,0.5953421758559023,0.03695445410238836
1000,0.007925652140024974,0.0055913722270128086,0.006998325110092506,0.004008187370413457,0.6122852831668099,0.0360140865748378,0.602601362682052,0.035343461142801694
1050,0.008119799204336565,0.006216479123460872,0.007283264512819912,0.00392783529122901,0.6225634439544775,0.034901027259751104,0.6108494006201461,0.03392952958434604
1100,0.008401906902342436,0.0060136355972974865,0.007578978931209077,0.004296873190581721,0.6307491206262944,0.0341520427922518,0.6185985169842109,0.03213328889676993
1150,0.008041194081100078,0.0057595372495177636,0.007249458108113032,0.004110052617078168,0.6402518969591716,0.033479924869298065,0.6269016921679963,0.03060664128849869
1200,0.00821945332119274,0.005778860837512386,0.007570040765551318,0.004044581927310623,0.6490252491350941,0.032954649379802005,0.6349863228815547,0.029589768379442345
1250,0.008486019649000276,0.005874711994500007,0.007267239134929264,0.0038827986502181972,0.6572163046984667,0.032884650893863034,0.6438147903268601,0.02867634723952349
1300,0.008162825305257226,0.0056533534349825325,0.006987729937431986,0.003733460240594418,0.6705373175831787,0.03349240599831876,0.6548071770478182,0.02922261402076914
1350,0.007863351794617682,0.005448078954691466,0.007347083466749383,0.004043738677110346,0.6829002356714132,0.03392281020323975,0.6676259596571613,0.02964550888791774
1400,0.007585079494053399,0.00525719617344952,0.007084687628651193,0.0038993194386421214,0.6969574137738008,0.031716950946668175,0.6809062246222679,0.029981227479860113
1450,0.00778257973126683,0.005107531346654449,0.006840388055249427,0.00376486014765446,0.7075070713146994,0.031476667319028505,0.692365826634905,0.029086043278591624
1500,0.007525247956410986,0.004940260267554935,0.006612375120074445,0.003639364809399312,0.7190592070493648,0.029046447708940795,0.7069453913989645,0.02808253002057564
1550,0.007284391968470048,0.004783602151578819,0.006399072696846237,0.0035219659445799773,0.7288901437093953,0.027370085748986306,0.7183102736010809,0.027319061510562275
1600,0.007058478282180267,0.004636577640872682,0.006199101675069793,0.003411904508811855,0.7388474817191788,0.02514393827409035,0.7251538662754746,0.026204191845352987
1650,0.007298989593037363,0.004533100422112757,0.006396817070409417,0.0033410331370760903,0.7460353008427338,0.023956837675736222,0.7330271437905539,0.026175003649770125
1700,0.007085752939945062,0.0044018055219682125,0.006208675391867964,0.003242767456573851,0.7567450607301339,0.0228993516112987,0.7410539676489268,0.025718651034046768
1750,0.0068846235505407374,0.0042779043894677305,0.006031284666386021,0.0031501169578145986,0.76464878143766,0.02202528238469872,0.7519508987667542,0.024255705702807263
1800,0.007105543262113636,0.004187900383967235,0.005863748981208633,0.0030626137089864156,0.7674132025645716,0.021221503517952534,0.7587071562485513,0.023845891616110663
1850,0.006914621129267306,0.0040762767704327525,0.006479499109710638,0.0030560753057987692,0.7735347170161692,0.02034693514697736,0.7662759966505343,0.024081347783699962
1900,0.0067336916264266545,0.003970450612748435,0.006308985975244568,0.002975652271435642,0.7776841052780666,0.018821381410921927,0.7709621820805662,0.024144159262192082
1950,0.006933774962657086,0.0038899027227017003,0.006904837431571286,0.0031684693844769647,0.7789768237967242,0.01813892565879151,0.7770087168129369,0.024314211588747383
2000,0.007069963504055709,0.003917549696939841,0.007868717191963512,0.003657216556933293,0.7828823916564696,0.016561673229484108,0.7823122076474409,0.02481595794182161
2050,0.007259179763327519,0.0038380322825124777,0.008420271499326022,0.003986094624587704,0.7867998481265286,0.01513834700775537,0.7860910323010677,0.025148765246256775
