i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
50,0.09082292659579981,0.07049447517213335,0.058836628081712083,0.057416315642218864,0.013245640819679669,0.026491281639359338,0.027182138311474254,0.038071559709554774
100,0.06713944973072473,0.041705645958938324,0.03597490624659747,0.031058375420837447,0.11220076916722033,0.049642226197824574,0.14373867098707116,0.05702052823537962
150,0.06913605539957153,0.03802012532667668,0.07180758203241151,0.037072069428713,0.18836429199886104,0.055529869245237895,0.20142128991177954,0.0599951151430285
200,0.08653688419849917,0.03969338229572792,0.0909812489053165,0.042013990740065656,0.21825690803878814,0.059843604778587293,0.2329703080605422,0.06035558811715848
250,0.10384769341432451,0.04096725294658058,0.11055770446493651,0.04448393804290195,0.2572564859206611,0.06035825508702672,0.27402780593362946,0.06002714298677965
300,0.11467120113936366,0.043892890905784826,0.11341075062940145,0.040713935807636915,0.2689883461588384,0.06041694415935039,0.306311266400114,0.057492747934292175
350,0.12015211310779751,0.044138170696872814,0.11935838993147907,0.039789219601223134,0.28607548486811923,0.06310370818484846,0.3448544422296337,0.058745050160401525
400,0.13066610659368094,0.046043649654061526,0.11807801656642891,0.038309043722128865,0.3099247234291892,0.06295737538603968,0.3595028286895828,0.060090595171458795
450,0.13906087419274377,0.04758307222634755,0.12780187706883778,0.0409229808518902,0.32951895554509536,0.06386166843415324,0.37938787871949375,0.0617402581397374
500,0.1445505843504183,0.04805654673595948,0.13940477638284102,0.04296459832831289,0.35008344725676394,0.06493619481734363,0.4042467732156462,0.062102576390660615
550,0.15832261913466383,0.050377594478785176,0.15031046817290528,0.04340856022768304,0.36061065516826774,0.06603790613544366,0.4263837645778667,0.06179157432606276
600,0.16925644750172453,0.05247672191376199,0.1613503863088056,0.044301939724445426,0.37787579230505614,0.06677131039428022,0.445067109354591,0.06196140458700872
650,0.19090337835329188,0.05459142356427268,0.18662139611201706,0.04657476695268654,0.3949247815750979,0.06690181862132642,0.45819886059102105,0.06315143873684449
700,0.21570753844865254,0.05702200143100961,0.22058595711985646,0.04738889400847966,0.4053992175574495,0.06644739541528218,0.4700221759074267,0.06453557897062566
750,0.25238905340043943,0.05729448533817497,0.2579462798083015,0.048814623509397546,0.4169299616689143,0.06660232286706283,0.4786373898068119,0.06513434824819307
800,0.29131239717546,0.056948603357417596,0.2938403173964829,0.04910224168293117,0.4261884172683349,0.06669161967030081,0.488065282619741,0.06537605724849695
850,0.3172314693207527,0.058016361855568334,0.33336772848673346,0.04822975749147713,0.4358640499454658,0.06567907730480164,0.49269485570649896,0.06657639729314166
900,0.3401526824822174,0.05766962394193917,0.36089705564680374,0.04837304165509671,0.4453863480519816,0.0653647988333927,0.5025736344105028,0.06650190998923278
950,0.3725038138038332,0.05690857806830961,0.39299713042109957,0.04690936360358773,0.45097346744496825,0.06635910611895889,0.5107665248059681,0.06597225461535172
1000,0.39685994386879186,0.05608748516347274,0.42603094808669506,0.044708158650811416,0.4624730463699106,0.06613280247695633,0.5205833814375745,0.06471166341852626
1050,0.4212380058888439,0.05441901008948935,0.44870793702141315,0.04396037679138407,0.4824028327810233,0.06362282136471799,0.5324448961389951,0.06388401624713799
1100,0.4450086358928871,0.05272199882036648,0.47484204964377724,0.04169687652793878,0.49986175956939344,0.06124606151890396,0.5441722456465538,0.06237649853695855
1150,0.46751766600246925,0.050993630676818925,0.4969746214274366,0.040016782534860344,0.5156537557946286,0.058774796769484244,0.5570347159670911,0.059555075507396096
1200,0.4885754744344302,0.04809096281754088,0.5151354825054945,0.037787300127138025,0.5301928838398613,0.05636765694919657,0.5701892003485439,0.05783548620337602
1250,0.5053325622721662,0.0471164539947076,0.5320483670545384,0.03576475481980095,0.5474366765288043,0.05319809381428154,0.5823332299179527,0.056415652584865424
1300,0.5224802115806881,0.04497832136014708,0.5463741329246758,0.033539515852840096,0.5649618907819264,0.05131313381504121,0.5937474776061743,0.05397602484915481
1350,0.5387143780858986,0.04416311026742278,0.5618477755072813,0.033044628368072156,0.5795836757295992,0.05017647998648347,0.6073994704776426,0.05255161625096818
1400,0.5545053685232246,0.04400923818133679,0.5781733895616206,0.03236999569182428,0.5952921921722876,0.04871937579327542,0.6205730008467054,0.05114448045248969
1450,0.5711606255569639,0.044042820341850725,0.5952933295998416,0.03210010054758016,0.6077986969696675,0.04780229897353445,0.6341071259122569,0.0486176080418186
1500,0.5920169598154766,0.0441882075987014,0.6166060620240041,0.03197468973606108,0.6202881865216283,0.04708462317918523,0.6497947791448407,0.04623084502564809
1550,0.6138991510494775,0.04454748715285291,0.6414566541657396,0.032426458110273504,0.6338539685235891,0.04592123510162424,0.6633168168397401,0.04470797246961109
1600,0.6357171428904652,0.045553022238452076,0.6659616223889651,0.031966509236137065,0.6460901134374804,0.04478495701999324,0.6764053204623027,0.043363235125006894
1650,0.662198027418384,0.04585511943007161,0.6928867400138234,0.03174207415052251,0.6607692112969158,0.043279096047767446,0.6908716583377253,0.040201211863225554
1700,0.6861974015539274,0.04583831201591075,0.7189962738329732,0.029575824503199236,0.6782297895916719,0.041292844067799664,0.7041574872792282,0.037918122789438916
1750,0.7075764902767032,0.04467650114973655,0.7391276871158667,0.02729875611102483,0.6960528496219689,0.038819810667909314,0.7153210832773241,0.03512048057997565
1800,0.7241682969385603,0.0432524142310345,0.7576849019098906,0.024412164591662164,0.7085536663785357,0.03698238525832803,0.7269714430855926,0.03313238568324952
1850,0.7374224869050569,0.04103045100318908,0.7719572640511478,0.021174881001126782,0.7227483881554287,0.03399397986188915,0.7365292204252595,0.030854612825016458
1900,0.7484954022434869,0.04006145730062634,0.7820106375453281,0.017682521163272576,0.7369992806404838,0.032137474746900596,0.7470206371765485,0.028454409937331043
1950,0.7572890827613,0.03768482878318919,0.7897231865178133,0.014774563731377024,0.7506627570959188,0.030047165307900216,0.7566951189516279,0.026732836591333443
2000,0.7662194838134152,0.03652809477342161,0.7949690633196711,0.013196919439447508,0.7609063560348364,0.028523617274549776,0.7663177212688272,0.024377128167789922
2050,0.7739820464517386,0.03573201996511763,0.799273926520333,0.010966364364011117,0.7690718264840568,0.027676616772342955,0.7719668908441726,0.022278445791852557
2100,0.7788916637512411,0.03492320069781932,0.8020303607285032,0.009963115831996525,0.7751381173056572,0.02607620426660651,0.7777218187322715,0.020033814240291728
2150,0.783223727956308,0.03429471410875365,0.8038079056181863,0.008675400838443224,0.7814476698257746,0.02399023423312708,0.7814501239278928,0.01718320461065077
2200,0.7852234112411804,0.03284330792837262,0.8063438974791888,0.007472265244935671,0.7867833461276531,0.022574415335354113,0.7874798490900047,0.013878299035669216
2250,0.7876096384983713,0.03192728292804368,0.807065551157972,0.0069393023330151715,0.7896618852995749,0.0204718733067796,0.7930634596156361,0.011185698168060278
2300,0.7906956492891052,0.030785014844895646,0.808045937737171,0.006866076048732283,0.7914148732405092,0.01920519072916489,0.7984017587683151,0.009523663462781693
2350,0.7915723414632966,0.030564744615536422,0.8097049311772436,0.006088896206671155,0.7942512640517191,0.017024285234468313,0.8012732202549085,0.008342644593897337
2400,0.794128770056588,0.0293120065403463,0.8102802628567212,0.006000647606314856,0.796557184011727,0.015524499194164619,0.8044044685290122,0.0075553140822403305
2450,0.7959551606963376,0.02788817381641915,0.8108312795390462,0.006172733757469735,0.7982116868515163,0.01368400874109084,0.807430473416124,0.006299690019535998
2500,0.7977111942536684,0.025940160524078625,0.8112924524074239,0.005812029399540612,0.7996119536967186,0.012561497925784131,0.8092547524849651,0.0058629653678284
2550,0.7998344978732054,0.024581194003247927,0.8114498291916609,0.00564202693369927,0.801064276829671,0.011308643804065948,0.810353661739356,0.006218109981466858
2600,0.8003173669909474,0.023947270956517615,0.8113992217734048,0.005648784140261408,0.8023146962515765,0.009737642076981039,0.8108665559710693,0.005828366515179823
2650,0.802308807243947,0.023271607039908486,0.8121652552468882,0.005432340661124944,0.8036178370194,0.008708883654671831,0.811084200247906,0.0057715801221663214
2700,0.8039672103046275,0.02190543196300918,0.8124327580041113,0.005144317575864097,0.8065152517920998,0.006762022688579179,0.8111480822226408,0.005714697250870192
2750,0.8055927460836925,0.019925584426188084,0.8131355661772734,0.005285042714685513,0.8082068160817079,0.005655683939378775,0.8117420485464709,0.0054703782720910785
2800,0.807181620306016,0.01794556622555482,0.8135682076896715,0.005324147149604202,0.808932152411398,0.005394595249143173,0.8126952421507134,0.0054873072296882245
2850,0.8077694367629978,0.017327237100387863,0.813345640107866,0.005614107417046333,0.809450619468401,0.005494472241359855,0.8138245455595637,0.005520868718448033
2900,0.8087868858790689,0.015493183196719692,0.8132569458892616,0.005566640137237176,0.8101135946984163,0.005370398543352984,0.8138078011542962,0.005439715228485101
2950,0.8100552793739552,0.014248244093918248,0.8131860908360993,0.005512218283508116,0.8101113707435833,0.005325132709172003,0.814180629963088,0.005357405814492259
